"code_commune_insee","nom_de_la_commune","code_postal","libelle_d_acheminement","ligne_5","_geopoint","latitude","longitude"
"59157","COUSOLRE","59149","COUSOLRE",,"50.236067899999995,4.15789225","50.236067899999995","4.15789225"
"59158","COUTICHES","59310","COUTICHES",,"50.4493047,3.1906252999999998","50.4493047","3.1906252999999998"
"59159","CRAYWICK","59279","CRAYWICK",,"50.96984605,2.2229966","50.96984605","2.2229966"
"59160","CRESPIN","59154","CRESPIN",,"50.42111535,3.6506773","50.42111535","3.6506773"
"59160","CRESPIN","59154","CRESPIN","BLANC MISSERON ANF","50.42111535,3.6506773","50.42111535","3.6506773"
"59161","CREVECOEUR SUR L ESCAUT","59258","CREVECOEUR SUR L ESCAUT",,"50.0810207,3.2666595","50.0810207","3.2666595"
"59162","CROCHTE","59380","CROCHTE",,"50.9187061,2.3952516","50.9187061","2.3952516"
"59163","CROIX","59170","CROIX",,"50.6753669,3.1549969","50.6753669","3.1549969"
"59164","CROIX CALUYAU","59222","CROIX CALUYAU",,"50.151727449999996,3.58568275","50.151727449999996","3.58568275"
"59165","CUINCY","59553","CUINCY",,"50.374595549999995,3.0312859","50.374595549999995","3.0312859"
"59166","CURGIES","59990","CURGIES",,"50.32519295,3.6080138","50.32519295","3.6080138"
"59167","CUVILLERS","59268","CUVILLERS",,"50.2211657,3.2383762000000003","50.2211657","3.2383762000000003"
"59168","CYSOING","59830","CYSOING",,"50.56321715,3.2081768000000004","50.56321715","3.2081768000000004"
"59169","DAMOUSIES","59680","DAMOUSIES",,"50.21841025,4.0079534","50.21841025","4.0079534"
"59170","DECHY","59187","DECHY",,"50.352331899999996,3.12875675","50.352331899999996","3.12875675"
"59171","DEHERIES","59127","DEHERIES",,"50.04924285,3.3435299","50.04924285","3.3435299"
"59172","DENAIN","59220","DENAIN",,"50.328985599999996,3.39215745","50.328985599999996","3.39215745"
"59173","DEULEMONT","59890","DEULEMONT",,"50.727541,2.9723720499999997","50.727541","2.9723720499999997"
"59174","DIMECHAUX","59740","DIMECHAUX",,"50.19653985,4.0463684","50.19653985","4.0463684"
"59175","DIMONT","59216","DIMONT",,"50.18700565,4.0221947","50.18700565","4.0221947"
"59176","DOIGNIES","59400","DOIGNIES",,"50.13344425,3.0153184","50.13344425","3.0153184"
"59177","DOMPIERRE SUR HELPE","59440","DOMPIERRE SUR HELPE",,"50.142406,3.8541229","50.142406","3.8541229"
"59178","DOUAI","59500","DOUAI",,"50.3785289,3.1003709","50.3785289","3.1003709"
"59178","DOUAI","59500","DOUAI","DORIGNIES","50.3785289,3.1003709","50.3785289","3.1003709"
"59178","DOUAI","59500","DOUAI","FRAIS MARAIS","50.3785289,3.1003709","50.3785289","3.1003709"
"59179","DOUCHY LES MINES","59282","DOUCHY LES MINES",,"50.30050345,3.38871365","50.30050345","3.38871365"
"59180","LE DOULIEU","59940","LE DOULIEU",,"50.680240850000004,2.7004937499999997","50.680240850000004","2.7004937499999997"
"59181","DOURLERS","59440","DOURLERS",,"50.17313235,3.95178865","50.17313235","3.95178865"
"59182","DRINCHAM","59630","DRINCHAM",,"50.9102805,2.3198701","50.9102805","2.3198701"
"59183","DUNKERQUE","59140","DUNKERQUE",,"51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59183","DUNKERQUE","59240","DUNKERQUE",,"51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59183","DUNKERQUE","59240","DUNKERQUE","MALO LES BAINS","51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59183","DUNKERQUE","59240","DUNKERQUE","ROSENDAEL","51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59183","DUNKERQUE","59279","DUNKERQUE","MARDYCK","51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59183","DUNKERQUE","59430","DUNKERQUE","FORT MARDYCK","51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59183","DUNKERQUE","59430","DUNKERQUE","ST POL SUR MER","51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59183","DUNKERQUE","59640","DUNKERQUE",,"51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59183","DUNKERQUE","59640","DUNKERQUE","PETITE SYNTHE","51.01690695,2.3431074499999998","51.01690695","2.3431074499999998"
"59184","EBBLINGHEM","59173","EBBLINGHEM",,"50.73647535,2.4185763","50.73647535","2.4185763"
"59185","ECAILLON","59176","ECAILLON",,"50.3469322,3.2179838","50.3469322","3.2179838"
"59186","ECCLES","59740","ECCLES",,"50.1987742,4.0980636","50.1987742","4.0980636"
"59187","ECLAIBES","59330","ECLAIBES",,"50.20180485,3.93701085","50.20180485","3.93701085"
"59188","ECUELIN","59620","ECUELIN",,"50.193263,3.8938598","50.193263","3.8938598"
"59189","EECKE","59114","EECKE",,"50.781747949999996,2.5947635","50.781747949999996","2.5947635"
"59190","ELESMES","59600","ELESMES",,"50.306353099999995,4.0132338","50.306353099999995","4.0132338"
"59191","ELINCOURT","59127","ELINCOURT",,"50.04767565,3.3691596","50.04767565","3.3691596"
"59192","EMERCHICOURT","59580","EMERCHICOURT",,"50.312550099999996,3.25488805","50.312550099999996","3.25488805"
"59193","EMMERIN","59320","EMMERIN",,"50.5906429,3.0062021","50.5906429","3.0062021"
"59194","ENGLEFONTAINE","59530","ENGLEFONTAINE",,"50.19336095,3.64009375","50.19336095","3.64009375"
"59195","ENGLOS","59320","ENGLOS",,"50.6266027,2.95639185","50.6266027","2.95639185"
"59196","ENNETIERES EN WEPPES","59320","ENNETIERES EN WEPPES",,"50.642286350000006,2.931043","50.642286350000006","2.931043"
"59197","ENNEVELIN","59710","ENNEVELIN",,"50.536439900000005,3.13089905","50.536439900000005","3.13089905"
"59198","EPPE SAUVAGE","59132","EPPE SAUVAGE",,"50.11476905,4.16029855","50.11476905","4.16029855"
"59199","ERCHIN","59169","ERCHIN",,"50.3141677,3.1710013","50.3141677","3.1710013"
"59200","ERINGHEM","59470","ERINGHEM",,"50.89109345,2.30862865","50.89109345","2.30862865"
"59201","ERQUINGHEM LE SEC","59320","ERQUINGHEM LE SEC",,"50.6109287,2.933586","50.6109287","2.933586"
"59202","ERQUINGHEM LYS","59193","ERQUINGHEM LYS",,"50.66912565,2.84031845","50.66912565","2.84031845"
"59203","ERRE","59171","ERRE",,"50.3675898,3.3197347","50.3675898","3.3197347"
"59204","ESCARMAIN","59213","ESCARMAIN",,"50.223626800000005,3.55143595","50.223626800000005","3.55143595"
"59205","ESCAUDAIN","59124","ESCAUDAIN",,"50.332961100000006,3.33884895","50.332961100000006","3.33884895"
"59206","ESCAUDOEUVRES","59161","ESCAUDOEUVRES",,"50.19374725,3.27120545","50.19374725","3.27120545"
"59207","ESCAUTPONT","59278","ESCAUTPONT",,"50.424034750000004,3.5512617","50.424034750000004","3.5512617"
"59208","ESCOBECQUES","59320","ESCOBECQUES",,"50.6219355,2.93262955","50.6219355","2.93262955"
"59209","ESNES","59127","ESNES",,"50.08878715,3.31262045","50.08878715","3.31262045"
"59210","ESQUELBECQ","59470","ESQUELBECQ",,"50.889976450000006,2.4276034500000003","50.889976450000006","2.4276034500000003"
"59211","ESQUERCHIN","59553","ESQUERCHIN",,"50.38725975,3.0059087","50.38725975","3.0059087"
"59212","ESTAIRES","59940","ESTAIRES",,"50.6576439,2.7221197","50.6576439","2.7221197"
"59213","ESTOURMEL","59400","ESTOURMEL",,"50.15124215,3.32131355","50.15124215","3.32131355"
"59214","ESTREES","59151","ESTREES",,"50.2986028,3.07214425","50.2986028","3.07214425"
"59215","ESTREUX","59990","ESTREUX",,"50.352362850000006,3.59905335","50.352362850000006","3.59905335"
"59216","ESWARS","59161","ESWARS",,"50.2154101,3.2636569","50.2154101","3.2636569"
"59217","ETH","59144","ETH",,"50.32444945,3.66816885","50.32444945","3.66816885"
"59218","ETROEUNGT","59219","ETROEUNGT",,"50.058092849999994,3.94303325","50.058092849999994","3.94303325"
"59219","ESTRUN","59295","ESTRUN",,"50.2451087,3.2923636","50.2451087","3.2923636"
"59220","FACHES THUMESNIL","59155","FACHES THUMESNIL",,"50.595556450000004,3.07138","50.595556450000004","3.07138"
"59221","FAMARS","59300","FAMARS",,"50.3089067,3.5261199999999997","50.3089067","3.5261199999999997"
"59222","FAUMONT","59310","FAUMONT",,"50.4502911,3.1334846499999998","50.4502911","3.1334846499999998"
"59223","LE FAVRIL","59550","LE FAVRIL",,"50.09400685,3.7203439","50.09400685","3.7203439"
"59224","FECHAIN","59247","FECHAIN",,"50.269219899999996,3.2134443","50.269219899999996","3.2134443"
"59225","FEIGNIES","59750","FEIGNIES",,"50.2910265,3.9119006499999998","50.2910265","3.9119006499999998"
"59225","FEIGNIES","59750","FEIGNIES","DOUZIES FEIGNIES","50.2910265,3.9119006499999998","50.2910265","3.9119006499999998"
"59226","FELLERIES","59740","FELLERIES",,"50.14118045,4.0584274","50.14118045","4.0584274"
"59227","FENAIN","59179","FENAIN",,"50.3655682,3.2997973","50.3655682","3.2997973"
"59228","FERIN","59169","FERIN",,"50.32995675,3.0827379500000003","50.32995675","3.0827379500000003"
"59229","FERON","59610","FERON",,"50.0475589,4.0168478","50.0475589","4.0168478"
"59230","FERRIERE LA GRANDE","59680","FERRIERE LA GRANDE",,"50.243839,3.9893872999999997","50.243839","3.9893872999999997"
"59231","FERRIERE LA PETITE","59680","FERRIERE LA PETITE",,"50.2418219,4.0289719","50.2418219","4.0289719"
"59232","LA FLAMENGRIE","59570","LA FLAMENGRIE",,"50.309244,3.72298495","50.309244","3.72298495"
"59233","FLAUMONT WAUDRECHIES","59440","FLAUMONT WAUDRECHIES",,"50.1308367,3.9682052","50.1308367","3.9682052"
"59234","FLERS EN ESCREBIEUX","59128","FLERS EN ESCREBIEUX",,"50.40251775,3.04970535","50.40251775","3.04970535"
"59236","FLESQUIERES","59267","FLESQUIERES",,"50.125691700000004,3.1195024","50.125691700000004","3.1195024"
"59237","FLETRE","59270","FLETRE",,"50.7554755,2.6415787","50.7554755","2.6415787"
"59238","FLINES LES MORTAGNE","59158","FLINES LES MORTAGNE",,"50.50876965,3.4850647500000003","50.50876965","3.4850647500000003"
"59239","FLINES LEZ RACHES","59148","FLINES LEZ RACHES",,"50.415774049999996,3.1833199","50.415774049999996","3.1833199"
"59240","FLOURSIES","59440","FLOURSIES",,"50.18566235,3.9698608","50.18566235","3.9698608"
"59241","FLOYON","59219","FLOYON",,"50.038028,3.8801870999999997","50.038028","3.8801870999999997"
"59242","FONTAINE AU BOIS","59550","FONTAINE AU BOIS",,"50.1359731,3.64013595","50.1359731","3.64013595"
"59243","FONTAINE AU PIRE","59157","FONTAINE AU PIRE",,"50.130772050000004,3.368021","50.130772050000004","3.368021"
"59244","FONTAINE NOTRE DAME","59400","FONTAINE NOTRE DAME",,"50.1661925,3.1727915500000003","50.1661925","3.1727915500000003"
"59246","FOREST EN CAMBRESIS","59222","FOREST EN CAMBRESIS",,"50.1452063,3.5775779","50.1452063","3.5775779"
"59247","FOREST SUR MARQUE","59510","FOREST SUR MARQUE",,"50.632399899999996,3.18674305","50.632399899999996","3.18674305"
"59249","FOURMIES","59610","FOURMIES",,"50.0064314,4.0593737999999995","50.0064314","4.0593737999999995"
"59250","FOURNES EN WEPPES","59134","FOURNES EN WEPPES",,"50.593442350000004,2.8968027000000003","50.593442350000004","2.8968027000000003"
"59251","FRASNOY","59530","FRASNOY",,"50.2756452,3.6694933","50.2756452","3.6694933"
"59252","FRELINGHIEN","59236","FRELINGHIEN",,"50.70430815,2.9524657999999997","50.70430815","2.9524657999999997"
"59253","FRESNES SUR ESCAUT","59970","FRESNES SUR ESCAUT",,"50.4321336,3.5800218","50.4321336","3.5800218"
"59254","FRESSAIN","59234","FRESSAIN",,"50.28345495000001,3.1906679000000002","50.28345495000001","3.1906679000000002"
"59255","FRESSIES","59268","FRESSIES",,"50.24599185,3.1905924","50.24599185","3.1905924"
"59256","FRETIN","59273","FRETIN",,"50.56761735,3.1306063","50.56761735","3.1306063"
"59257","FROMELLES","59249","FROMELLES",,"50.6115346,2.85461345","50.6115346","2.85461345"
"59258","GENECH","59242","GENECH",,"50.5289513,3.22535895","50.5289513","3.22535895"
"59259","GHISSIGNIES","59530","GHISSIGNIES",,"50.22648395,3.61783595","50.22648395","3.61783595"
"59260","GHYVELDE","59122","GHYVELDE","LES MOERES","51.033070499999994,2.52126175","51.033070499999994","2.52126175"
"59260","GHYVELDE","59254","GHYVELDE",,"51.033070499999994,2.52126175","51.033070499999994","2.52126175"
"59261","GLAGEON","59132","GLAGEON",,"50.047415400000006,4.063835","50.047415400000006","4.063835"
"59262","GODEWAERSVELDE","59270","GODEWAERSVELDE",,"50.796957750000004,2.6424011500000004","50.796957750000004","2.6424011500000004"
"59263","GOEULZIN","59169","GOEULZIN",,"50.3160571,3.1011172499999997","50.3160571","3.1011172499999997"
"59264","GOGNIES CHAUSSEE","59600","GOGNIES CHAUSSEE",,"50.324546,3.9436572500000002","50.324546","3.9436572500000002"
"59265","GOMMEGNIES","59144","GOMMEGNIES",,"50.2642654,3.70853635","50.2642654","3.70853635"
"59266","GONDECOURT","59147","GONDECOURT",,"50.5474014,2.98163455","50.5474014","2.98163455"
"59267","GONNELIEU","59231","GONNELIEU",,"50.0602893,3.1561541","50.0602893","3.1561541"
"59268","LA GORGUE","59253","LA GORGUE",,"50.6277819,2.73712665","50.6277819","2.73712665"
"59269","GOUZEAUCOURT","59231","GOUZEAUCOURT",,"50.05297695,3.1186751","50.05297695","3.1186751"
"59270","GRAND FAYT","59244","GRAND FAYT",,"50.11156725,3.7977221","50.11156725","3.7977221"
"59271","GRANDE SYNTHE","59760","GRANDE SYNTHE",,"51.0157222,2.29377715","51.0157222","2.29377715"
"59272","GRAND FORT PHILIPPE","59153","GRAND FORT PHILIPPE",,"51.0016394,2.10489575","51.0016394","2.10489575"
"59273","GRAVELINES","59820","GRAVELINES",,"51.00284755,2.13847635","51.00284755","2.13847635"
"59274","LA GROISE","59360","LA GROISE",,"50.078826250000006,3.6816098999999998","50.078826250000006","3.6816098999999998"
"59275","GRUSON","59152","GRUSON",,"50.59250485,3.21558325","50.59250485","3.21558325"
"59276","GUESNAIN","59287","GUESNAIN",,"50.3485983,3.1479564","50.3485983","3.1479564"
"59277","GUSSIGNIES","59570","GUSSIGNIES",,"50.34142115,3.7492306","50.34142115","3.7492306"
"59278","HALLENNES LEZ HAUBOURDIN","59320","HALLENNES LEZ HAUBOURDIN",,"50.613054149999996,2.9553229500000002","50.613054149999996","2.9553229500000002"
"59279","HALLUIN","59250","HALLUIN",,"50.7758918,3.125654","50.7758918","3.125654"
"59280","HAMEL","59151","HAMEL",,"50.28281225,3.06918065","50.28281225","3.06918065"
"59281","HANTAY","59496","HANTAY",,"50.538389800000004,2.86815805","50.538389800000004","2.86815805"
"59282","HARDIFORT","59670","HARDIFORT",,"50.819887,2.48296325","50.819887","2.48296325"
"59283","HARGNIES","59138","HARGNIES",,"50.2557435,3.8426299999999998","50.2557435","3.8426299999999998"
"59284","HASNON","59178","HASNON",,"50.4131726,3.3866540499999997","50.4131726","3.3866540499999997"
"59285","HASPRES","59198","HASPRES",,"50.2642186,3.41203925","50.2642186","3.41203925"
"59286","HAUBOURDIN","59320","HAUBOURDIN",,"50.60019765,2.98933845","50.60019765","2.98933845"
"59287","HAUCOURT EN CAMBRESIS","59191","HAUCOURT EN CAMBRESIS",,"50.103271050000004,3.3425237","50.103271050000004","3.3425237"
"59288","HAULCHIN","59121","HAULCHIN",,"50.310970749999996,3.4217741000000004","50.310970749999996","3.4217741000000004"
"59289","HAUSSY","59294","HAUSSY",,"50.22492665,3.4794874","50.22492665","3.4794874"
"59290","HAUT LIEU","59440","HAUT LIEU",,"50.104448899999994,3.9025857999999998","50.104448899999994","3.9025857999999998"
"59291","HAUTMONT","59330","HAUTMONT",,"50.24799145,3.92043105","50.24799145","3.92043105"
"59292","HAVELUY","59255","HAVELUY",,"50.3560128,3.4016506","50.3560128","3.4016506"
"59293","HAVERSKERQUE","59660","HAVERSKERQUE",,"50.6399672,2.54385775","50.6399672","2.54385775"
"59294","HAYNECOURT","59268","HAYNECOURT",,"50.20811705,3.1563517","50.20811705","3.1563517"
"59295","HAZEBROUCK","59190","HAZEBROUCK",,"50.72539329999999,2.53573985","50.72539329999999","2.53573985"
"59296","HECQ","59530","HECQ",,"50.17891135,3.6519951500000003","50.17891135","3.6519951500000003"
"59297","HELESMES","59171","HELESMES",,"50.374064849999996,3.35841545","50.374064849999996","3.35841545"
"59299","HEM","59510","HEM",,"50.65307875,3.1912668","50.65307875","3.1912668"
"59300","HEM LENGLET","59247","HEM LENGLET",,"50.25262745,3.2259562","50.25262745","3.2259562"
"59301","HERGNIES","59199","HERGNIES",,"50.47862550000001,3.5277703000000002","50.47862550000001","3.5277703000000002"
"59302","HERIN","59195","HERIN",,"50.359308999999996,3.4489238","50.359308999999996","3.4489238"
"59303","HERLIES","59134","HERLIES",,"50.5814262,2.8504136","50.5814262","2.8504136"
"59304","HERRIN","59147","HERRIN",,"50.5494777,2.9625364999999997","50.5494777","2.9625364999999997"
"59305","HERZEELE","59470","HERZEELE",,"50.87659095,2.53105945","50.87659095","2.53105945"
"59306","HESTRUD","59740","HESTRUD",,"50.20351895,4.1401864","50.20351895","4.1401864"
"59307","HOLQUE","59143","HOLQUE",,"50.853888850000004,2.2050957","50.853888850000004","2.2050957"
"59308","HONDEGHEM","59190","HONDEGHEM",,"50.75337195,2.52285425","50.75337195","2.52285425"
"59309","HONDSCHOOTE","59122","HONDSCHOOTE",,"50.971967899999996,2.5850272","50.971967899999996","2.5850272"
"59310","HON HERGIES","59570","HON HERGIES",,"50.331889149999995,3.82353795","50.331889149999995","3.82353795"
"59311","HONNECHY","59980","HONNECHY",,"50.06849355,3.47973745","50.06849355","3.47973745"
"59312","HONNECOURT SUR ESCAUT","59266","HONNECOURT SUR ESCAUT",,"50.0345337,3.2057335","50.0345337","3.2057335"
"59313","HORDAIN","59111","HORDAIN",,"50.260976150000005,3.32948405","50.260976150000005","3.32948405"
"59314","HORNAING","59171","HORNAING",,"50.3692792,3.3372851","50.3692792","3.3372851"
"59315","HOUDAIN LEZ BAVAY","59570","HOUDAIN LEZ BAVAY",,"50.328154,3.7892708500000003","50.328154","3.7892708500000003"
"59316","HOUPLIN ANCOISNE","59263","HOUPLIN ANCOISNE",,"50.56862245,2.9942728499999998","50.56862245","2.9942728499999998"
"59317","HOUPLINES","59116","HOUPLINES",,"50.6831705,2.92710435","50.6831705","2.92710435"
"59318","HOUTKERQUE","59470","HOUTKERQUE",,"50.88278785,2.5803034","50.88278785","2.5803034"
"59319","HOYMILLE","59492","HOYMILLE",,"50.97442325,2.4543233","50.97442325","2.4543233"
"59320","ILLIES","59480","ILLIES",,"50.5643344,2.83147765","50.5643344","2.83147765"
"59321","INCHY","59540","INCHY",,"50.1223112,3.4718812000000003","50.1223112","3.4718812000000003"
"59322","IWUY","59141","IWUY",,"50.23337415,3.33633065","50.23337415","3.33633065"
"59323","JENLAIN","59144","JENLAIN",,"50.3067549,3.6312149","50.3067549","3.6312149"
"59324","JEUMONT","59460","JEUMONT",,"50.2899929,4.10263815","50.2899929","4.10263815"
"59325","JOLIMETZ","59530","JOLIMETZ",,"50.22765715,3.67868775","50.22765715","3.67868775"
"59326","KILLEM","59122","KILLEM",,"50.95909575,2.55992845","50.95909575","2.55992845"
"59327","LALLAING","59167","LALLAING",,"50.386775099999994,3.17192445","50.386775099999994","3.17192445"
"59328","LAMBERSART","59130","LAMBERSART",,"50.6537953,3.02483855","50.6537953","3.02483855"
"59329","LAMBRES LEZ DOUAI","59552","LAMBRES LEZ DOUAI",,"50.354761249999996,3.0542358","50.354761249999996","3.0542358"
"59330","LANDAS","59310","LANDAS",,"50.47075545,3.2946843","50.47075545","3.2946843"
"59331","LANDRECIES","59550","LANDRECIES",,"50.1170176,3.68407615","50.1170176","3.68407615"
"59332","LANNOY","59390","LANNOY",,"50.6660216,3.210359","50.6660216","3.210359"
"59333","LAROUILLIES","59219","LAROUILLIES",,"50.03799095,3.9312997999999997","50.03799095","3.9312997999999997"
"59334","LAUWIN PLANQUE","59553","LAUWIN PLANQUE",,"50.39211995,3.03055275","50.39211995","3.03055275"
"59335","LECELLES","59226","LECELLES",,"50.47656375,3.3963498000000003","50.47656375","3.3963498000000003"
"59336","LECLUSE","59259","LECLUSE",,"50.27578,3.0330368500000002","50.27578","3.0330368500000002"
"59337","LEDERZEELE","59143","LEDERZEELE",,"50.81567955,2.28960365","50.81567955","2.28960365"
"59338","LEDRINGHEM","59470","LEDRINGHEM",,"50.86094885,2.4455817","50.86094885","2.4455817"
"59339","LEERS","59115","LEERS",,"50.679428900000005,3.2397948000000003","50.679428900000005","3.2397948000000003"
"59340","LEFFRINCKOUCKE","59495","LEFFRINCKOUCKE",,"51.046102649999995,2.4514633000000003","51.046102649999995","2.4514633000000003"
